,from_id,to_id
9053,818927131883356161,31127446
9054,818927131883356161,18005085
9055,818927131883356161,15731368
9056,818927131883356161,1707369648
9057,818927131883356161,778763106289758208
9058,818927131883356161,963480595
9059,818927131883356161,18166778
9060,818927131883356161,996094929733652481
9061,818927131883356161,404422077
9062,818927131883356161,14787713
9063,818927131883356161,14839147
9064,818927131883356161,23970102
9065,818927131883356161,968650362
9066,818927131883356161,36042554
9067,818927131883356161,93471126
9068,818927131883356161,76163900
9069,818927131883356161,880406685311004672
9070,818927131883356161,818948638890217473
9071,818927131883356161,58579942
9072,818927131883356161,1073588049588772864
9073,818927131883356161,131497030
9074,818927131883356161,2353605901
9075,818927131883356161,100420381
9076,818927131883356161,908010213864865793
9077,818927131883356161,16869718
9078,818927131883356161,1029600409554309120
9079,818927131883356161,13824412
9080,818927131883356161,2929698820
9081,818927131883356161,26820275
9082,818927131883356161,34022952
9083,818927131883356161,14660096
9084,818927131883356161,85131054
9085,818927131883356161,1067105762743369729
9086,818927131883356161,24638657
9087,818927131883356161,25202268
9088,818927131883356161,27245742
9089,818927131883356161,22799750
9090,818927131883356161,56561449
9091,818927131883356161,432895323
9092,818927131883356161,29458079
9093,818927131883356161,19867003
9094,818927131883356161,39308549
9095,818927131883356161,15212187
9096,818927131883356161,322143316
9097,818927131883356161,23348842
9098,818927131883356161,620571475
9099,818927131883356161,75541946
9100,818927131883356161,235839823
9101,818927131883356161,317980134
9102,818927131883356161,878247600096509952
9103,818927131883356161,14342564
9104,818927131883356161,20998647
9105,818927131883356161,299798272
9106,818927131883356161,454313925
9107,818927131883356161,22650211
9108,818927131883356161,1976143068
9109,818927131883356161,14224719
9110,818927131883356161,208155240
9111,818927131883356161,102455692
9112,818927131883356161,183310940
9113,818927131883356161,121626258
9114,818927131883356161,19455864
9115,818927131883356161,17074440
9116,818927131883356161,988573326376427520
9117,818927131883356161,90480218
9118,818927131883356161,472872558
9119,818927131883356161,468122115
9120,818927131883356161,316580588
9121,818927131883356161,2448135692
9122,818927131883356161,2332354080
9123,818927131883356161,18313747
9124,818927131883356161,122207745
9125,818927131883356161,450941680
9126,818927131883356161,919954735226073094
9127,818927131883356161,47739450
9128,818927131883356161,1096059529
9129,818927131883356161,555680181
9130,818927131883356161,59823416
9131,818927131883356161,14955353
9132,818927131883356161,939190598497644544
9133,818927131883356161,327862439
9134,818927131883356161,15075999
9135,818927131883356161,5509762
9136,818927131883356161,822191111414444034
9137,818927131883356161,78523300
9138,818927131883356161,10168082
9139,818927131883356161,20733972
9140,818927131883356161,20776147
9141,818927131883356161,16460682
9142,818927131883356161,17134268
9143,818927131883356161,91478624
9144,818927131883356161,18949452
9145,818927131883356161,34713362
9146,818927131883356161,840236394865930240
9147,818927131883356161,28394129
9148,818927131883356161,115749048
9149,818927131883356161,836724024688410625
9150,818927131883356161,41445718
9151,818927131883356161,21434408
9152,818927131883356161,2248872301
9153,818927131883356161,236026761
9154,818927131883356161,862405301693296640
9155,818927131883356161,828997388920619008
9156,818927131883356161,842072478834909184
9157,818927131883356161,85985754
9158,818927131883356161,136300373
9159,818927131883356161,47632905
9160,818927131883356161,23621827
9161,818927131883356161,56749157
9162,818927131883356161,166990746
9163,818927131883356161,18983793
9164,818927131883356161,22055109
9165,818927131883356161,46681100
9166,818927131883356161,43919633
9167,818927131883356161,33908800
9168,818927131883356161,21010214
9169,818927131883356161,18805644
9170,818927131883356161,20975060
9171,818927131883356161,75939860
9172,818927131883356161,14344823
9173,818927131883356161,77032777
9174,818927131883356161,800707492346925056
9175,818927131883356161,743155123258531840
9176,818927131883356161,309282144
9177,818927131883356161,38936142
9178,818927131883356161,20813112
9179,818927131883356161,135991437
9180,818927131883356161,100802089
9181,818927131883356161,90658621
9182,818927131883356161,17717287
9183,818927131883356161,24112747
9184,818927131883356161,25159286
9185,818927131883356161,15113565
9186,818927131883356161,8775672
9187,818927131883356161,10126672
9188,818927131883356161,11744152
9189,818927131883356161,14293310
9190,818927131883356161,2467791
9191,818927131883356161,5392522
9192,818927131883356161,3108351
9193,818927131883356161,1917731
9194,818927131883356161,9300262
9195,818927131883356161,14412533
9196,818927131883356161,86129724
9197,818927131883356161,120233868
9198,818927131883356161,237477771
9199,818927131883356161,19576571
9200,818927131883356161,14552725
9201,818927131883356161,123327472
9202,818927131883356161,23911915
9203,818927131883356161,122735017
9204,818927131883356161,18916432
9205,818927131883356161,19739126
9206,818927131883356161,67378554
9207,818927131883356161,2359926157
9208,818927131883356161,17629860
9209,818927131883356161,6519522
9210,818927131883356161,16669075
9211,818927131883356161,80013913
9212,818927131883356161,847137140043583488
9213,818927131883356161,742430098545102848
9214,818927131883356161,861668545310097409
9215,818927131883356161,20436059
9216,818927131883356161,15134240
9217,818927131883356161,455024343
9218,818927131883356161,5402612
9219,818927131883356161,428333
9220,818927131883356161,807095
9221,818927131883356161,346197350
9222,818927131883356161,32521584
9223,818927131883356161,58869089
9224,818927131883356161,120180668
9225,818927131883356161,15463486
9226,818927131883356161,28181835
9227,818927131883356161,22772264
9228,818927131883356161,24715018
9229,818927131883356161,11771512
9230,818927131883356161,87761810
9231,818927131883356161,31395001
9232,818927131883356161,335116707
9233,818927131883356161,36890646
9234,818927131883356161,126722715
9235,818927131883356161,1209936918
9236,818927131883356161,47233194
9237,818927131883356161,45399148
9238,818927131883356161,15433452
9239,818927131883356161,21213276
9240,818927131883356161,17409240
9241,818927131883356161,31310158
9242,818927131883356161,54885400
9243,818927131883356161,1652541
9244,818927131883356161,51241574
9245,818927131883356161,15012486
9246,818927131883356161,28785486
9247,818927131883356161,14173315
9248,818927131883356161,89820928
9249,818927131883356161,16157855
9250,818927131883356161,22771961
9251,818927131883356161,224320485
9252,818927131883356161,46176168
9253,818927131883356161,15931637
9254,818927131883356161,91386979
9255,818927131883356161,297532865
9256,818927131883356161,37590426
9257,818927131883356161,184136149
9258,818927131883356161,14246001
9259,818927131883356161,21316253
9260,818927131883356161,21326212
9261,818927131883356161,117082566
9262,818927131883356161,33919343
9263,818927131883356161,59331128
9264,818927131883356161,19107878
9265,818927131883356161,50325797
9266,818927131883356161,14529929
9267,818927131883356161,93069110
9268,818927131883356161,223970563
9269,818927131883356161,281610530
9270,818927131883356161,26487169
9271,818927131883356161,50769180
9272,818927131883356161,18906561
9273,818927131883356161,27311044
9274,818927131883356161,16031927
9275,818927131883356161,18646108
9276,818927131883356161,22703645
9277,818927131883356161,20713061
9278,818927131883356161,15416505
9279,818927131883356161,118756393
9280,818927131883356161,171632862
9281,818927131883356161,19611483
9282,818927131883356161,1249982359
9283,818927131883356161,471672239
9284,818927131883356161,41634520
9285,818927131883356161,759251
9286,818927131883356161,1367531
9287,818927131883356161,15513604
9288,818927131883356161,52544275
9289,818927131883356161,39349894
9290,818927131883356161,39344374
9291,818927131883356161,28576135
9292,818927131883356161,335996055
9293,818927131883356161,1967216306
9294,818927131883356161,823638938590085124
9295,818927131883356161,393562221
9296,818927131883356161,249677516
9297,818927131883356161,166252256
9298,818927131883356161,153149305
9299,818927131883356161,120176950
9300,818927131883356161,110541296
9301,818927131883356161,78408666
9302,818927131883356161,76348185
9303,818927131883356161,73181712
9304,818927131883356161,66369181
9305,818927131883356161,61853389
9306,818927131883356161,44783853
9307,818927131883356161,44615672
9308,818927131883356161,20437286
9309,818927131883356161,20179628
9310,818927131883356161,15647676
9311,818927131883356161,14615871
9312,818927131883356161,9624742
9313,818927131883356161,818928162449068032
9314,818927131883356161,836305915452272641
9315,818927131883356161,824389632632778755
9316,818927131883356161,65522706
9317,818927131883356161,809836066316451840
9318,818927131883356161,826065858548133888
9319,818927131883356161,832672006113931269
9320,818927131883356161,799764016885329921
9321,818927131883356161,599530439
9322,818927131883356161,828613457020870657
9323,818927131883356161,830177829736345600
9324,818927131883356161,824358809762222083
9325,818927131883356161,830175811902832644
9326,818927131883356161,823367015830323201
9327,818927131883356161,22203756
9328,818927131883356161,25073877
9329,818927131883356161,822215679726100480
9330,818927131883356161,822215673812119553
9331,818927131883356161,822127086194348032
9332,818927131883356161,818910970567344128
9333,818927131883356161,818876014390603776
9334,25073877,22703645
9335,22703645,3876356669
9336,22703645,16336098
9337,22703645,33152005
9338,22703645,116341480
9339,22703645,53789862
9340,22703645,16076032
9341,22703645,25073877
9342,22703645,245441097
9343,22703645,2853461537
9344,22703645,2263438704
9345,22703645,41634520
9346,22703645,1367531
9347,22703645,483036800
9348,22703645,42908090
9349,22703645,1602067826
9350,22703645,29242321
9351,22703645,30499212
9352,22703645,599817378
9353,22703645,292388879
9354,22703645,21613794
9355,22703645,24127811
9356,22703645,47739450
9357,22703645,18686907
9358,22703645,180107694
9359,22703645,17773367
9360,22703645,196168350
9361,22703645,208155240
9362,22703645,27311044
9363,22703645,50769180
9364,22703645,8859482
9365,22703645,95072551
9366,22703645,119837703
9367,22703645,20253396
9368,22703645,32281597
9369,22703645,462104542
9370,22703645,45516657
9371,22703645,19878055
9372,22703645,801367260
9373,22703645,25376735
9374,22703645,635033611
9375,22703645,14335880
9376,22703645,390985197
9377,22703645,269375709
9378,22703645,159531663
9379,22703645,186646579
9380,22703645,217995100
9381,22703645,272395158
9382,22703645,14331688
9383,22703645,29216764
9384,22703645,147649517
9385,22703645,78688997
9386,22703645,112047805
9387,22703645,19364382
9388,22703645,119922513
9389,22703645,66882835
9390,22703645,30131216
9391,22703645,352548417
9392,22703645,89297892
9393,22703645,87213615
9394,22703645,368918608
9395,22703645,71627462
9396,22703645,15931637
9397,22703645,59676104
9398,22703645,69022849
9399,22703645,42425014
9400,22703645,46681100
9401,22703645,14204848
9402,22703645,146166918
9403,22703645,14872538
9404,22703645,35474809
9405,22703645,14347972
9406,22703645,27696993
9407,22703645,16887628
9408,22703645,4923811
9409,22703645,17291393
9410,22703645,157089828
9411,22703645,188857501
9412,22703645,15201076
9413,22703645,17818461
9414,22703645,28628850
9415,22703645,39308549
9416,22703645,24926288
9417,22703645,247723476
9418,22703645,223970563
9419,22703645,37960178
9420,22703645,29255194
9421,22703645,21426423
9422,22703645,179264956
9423,22703645,19881465
9424,22703645,20957491
9425,22703645,14529929
9426,22703645,20954470
9427,22703645,21619519
9428,22703645,18678924
9429,22703645,21792202
9430,22703645,21124273
9431,25073877,56561449
9432,56561449,177812997
9433,56561449,18208354
9434,56561449,1257792281614200834
9435,56561449,57338175
9436,56561449,1157694950655561728
9437,56561449,23136887
9438,56561449,519196613
9439,56561449,1189679417938853889
9440,56561449,1226167963
9441,56561449,1500129642
9442,56561449,1062465792212717574
9443,56561449,3958327401
9444,56561449,1112472417165701120
9445,56561449,18034061
9446,56561449,166555205
9447,56561449,1924873471
9448,56561449,24212955
9449,56561449,988807767031885824
9450,56561449,792096589191852033
9451,56561449,1010027784318488576
9452,56561449,4012983256
9453,56561449,3350055051
9454,56561449,926054168753709056
9455,56561449,1688796138
9456,56561449,1032936199340486656
9457,56561449,94784682
9458,56561449,3005733012
9459,56561449,3255290759
9460,56561449,110500280
9461,56561449,36667104
9462,56561449,44067298
9463,56561449,96776968
9464,56561449,28350927
9465,56561449,3418156992
9466,56561449,3515351535
9467,56561449,33274340
9468,56561449,818910970567344128
9469,56561449,824389632632778755
9470,56561449,37841185
9471,56561449,445763068
9472,56561449,87679233
9473,56561449,1157388784301793280
9474,56561449,15416505
9475,56561449,961445378
9476,56561449,468135768
9477,56561449,1188984720383717376
9478,56561449,3281070012
9479,56561449,1003645782803861504
9480,56561449,1025615726294384640
9481,56561449,838457598303223808
9482,56561449,2288820930
9483,56561449,4896044695
9484,56561449,1197099727734628352
9485,56561449,1190727346422190081
9486,56561449,1233930730755035136
9487,56561449,2030711
9488,56561449,757033212
9489,56561449,21252618
9490,56561449,184860130
9491,56561449,19739126
9492,56561449,975198558461800449
9493,56561449,4204725852
9494,56561449,2456776777
9495,56561449,44134773
9496,56561449,29658469
9497,56561449,263473924
9498,56561449,73401063
9499,56561449,4432916014
9500,56561449,2504654036
9501,56561449,34655603
9502,56561449,47156708
9503,56561449,523248016
9504,56561449,1194770389634895873
9505,56561449,19370504
9506,56561449,2751434132
9507,56561449,58579942
9508,56561449,15757578
9509,56561449,3262160865
9510,56561449,39076082
9511,56561449,3267456386
9512,56561449,2301527762
9513,56561449,234163619
9514,56561449,2847221717
9515,56561449,29097819
9516,56561449,563712850
9517,56561449,586707638
9518,56561449,307039459
9519,56561449,792676638
9520,56561449,139005831
9521,56561449,432895323
9522,56561449,718187712
9523,56561449,3142696044
9524,56561449,5820642
9525,56561449,2646427692
9526,56561449,83932539
9527,56561449,4787411118
9528,56561449,1249982359
9529,56561449,1006482620
9530,56561449,292388879
9531,56561449,875856268056969216
9532,56561449,341194704
9533,56561449,432193883
9534,56561449,114974268
9535,56561449,960970750017589248
9536,56561449,874916178
9537,56561449,21681591
9538,56561449,1153042794375712770
9539,56561449,763924202365722631
9540,56561449,111492406
9541,56561449,4914384040
9542,56561449,33574174
9543,56561449,381678556
9544,56561449,52338305
9545,56561449,153517357
9546,56561449,1146121063002255360
9547,56561449,49698174
9548,56561449,6782762
9549,56561449,19402577
9550,56561449,15725659
9551,56561449,45676731
9552,56561449,823638938590085124
9553,56561449,264501955
9554,56561449,47474439
9555,56561449,18956212
9556,56561449,1139574829802090496
9557,56561449,42259293
9558,56561449,1687120508
9559,56561449,1134987922829037568
9560,56561449,70253527
9561,56561449,2853461537
9562,56561449,1632772304
9563,56561449,1085558184239157250
9564,56561449,152311372
9565,56561449,15646174
9566,56561449,236221098
9567,56561449,1222716350
9568,56561449,19038768
9569,56561449,262189336
9570,56561449,200542610
9571,56561449,28627577
9572,56561449,33201624
9573,56561449,21312961
9574,56561449,21951518
9575,56561449,800707492346925056
9576,56561449,3317539911
9577,56561449,1021349257
9578,56561449,1060487274
9579,56561449,21722318
9580,56561449,2573501064
9581,56561449,22869693
9582,56561449,2874102076
9583,56561449,15764644
9584,56561449,2425231
9585,56561449,225265639
9586,56561449,988872519418458112
9587,56561449,1108472017144201216
9588,56561449,3067264802
9589,56561449,851821818721828865
9590,56561449,29115262
9591,56561449,298195800
9592,56561449,878087280321335298
9593,56561449,1129762164
9594,56561449,246871490
9595,56561449,720373269803589632
9596,56561449,46653669
9597,56561449,18170845
9598,56561449,21784951
9599,56561449,118784158
9600,56561449,14344823
9601,56561449,1079776144524754944
9602,56561449,1247473934
9603,56561449,562255311
9604,56561449,372372537
9605,56561449,535643852
9606,56561449,3932768472
9607,56561449,840057535
9608,56561449,564111558
9609,56561449,57680343
9610,56561449,301108020
9611,56561449,18166778
9612,56561449,54412900
9613,56561449,2301990517
9614,56561449,770781940341288960
9615,56561449,850507814023942144
9616,56561449,110542860
9617,56561449,1195342478
9618,56561449,745600340
9619,56561449,63525003
9620,56561449,239005322
9621,56561449,60919240
9622,56561449,21026508
9623,56561449,227744268
9624,56561449,982675379319132160
9625,56561449,18005085
9626,56561449,739610364975808513
9627,56561449,695054484083470336
9628,56561449,17685258
9629,56561449,91279573
9630,56561449,996822612587307008
9631,56561449,119491006
9632,56561449,2281325286
9633,56561449,275367178
9634,56561449,47293791
9635,56561449,58348452
9636,56561449,166751745
9637,56561449,812135885328236551
9638,56561449,480739373
9639,56561449,3547437435
9640,56561449,240378928
9641,56561449,241204643
9642,56561449,108066492
9643,56561449,20686232
9644,56561449,881262387348635652
9645,56561449,171632862
9646,56561449,18266688
9647,56561449,384910109
9648,56561449,34082620
9649,56561449,2750127259
9650,56561449,21149655
9651,56561449,897841721865883648
9652,56561449,247981000
9653,56561449,818948638890217473
9654,56561449,963480595
9655,56561449,878247600096509952
9656,56561449,125375423
9657,56561449,74820061
9658,56561449,819551238
9659,56561449,11783502
9660,56561449,818876014390603776
9661,56561449,19217369
9662,56561449,1691181
9663,56561449,18677260
9664,56561449,895411770105491457
9665,56561449,18155174
9666,56561449,245963716
9667,56561449,165039823
9668,56561449,165586474
9669,56561449,150281740
9670,56561449,207322772
9671,56561449,27000730
9672,56561449,19017675
9673,56561449,789177639558713344
9674,56561449,5509762
9675,56561449,327862439
9676,56561449,3197843653
9677,56561449,931286316
9678,56561449,312800783
9679,56561449,592730371
9680,56561449,216328260
9681,56561449,28587919
9682,56561449,185868832
9683,56561449,93560321
9684,56561449,262907133
9685,56561449,14247059
9686,56561449,823367015830323201
9687,56561449,27075032
9688,56561449,25202268
9689,56561449,11744152
9690,56561449,821511862881845248
9691,56561449,830175811902832644
9692,56561449,3347017152
9693,56561449,273542042
9694,56561449,20733972
9695,56561449,818927131883356161
9696,56561449,4081106480
9697,56561449,24578794
9698,56561449,809606020456587264
9699,56561449,819334191624101888
9700,56561449,261430373
9701,56561449,1046023987
9702,56561449,4872142725
9703,56561449,778303901112172545
9704,56561449,721132327901007873
9705,56561449,242374336
9706,56561449,711356961107918849
9707,56561449,795721419833405441
9708,56561449,173269540
9709,56561449,292929271
9710,56561449,60784269
9711,56561449,348894653
9712,56561449,4810747934
9713,56561449,107433523
9714,56561449,18379614
9715,56561449,27935704
9716,56561449,203406677
9717,56561449,6332292
9718,56561449,34210143
9719,56561449,596372224
9720,56561449,20696334
9721,56561449,4761064634
9722,56561449,108155579
9723,56561449,742479627592052736
9724,56561449,324236072
9725,56561449,240454812
9726,56561449,111556701
9727,56561449,380285402
9728,56561449,784523868694253569
9729,56561449,380648579
9730,56561449,232901331
9731,56561449,17044233
9732,56561449,902200087
9733,56561449,2726311681
9734,56561449,3914047581
9735,56561449,4850406755
9736,56561449,761204536107077632
9737,56561449,24127811
9738,56561449,488054968
9739,56561449,36366374
9740,56561449,376525480
9741,56561449,735587466506166272
9742,56561449,758902327063433216
9743,56561449,909287167
9744,56561449,119099353
9745,56561449,18915240
9746,56561449,43139414
9747,56561449,108471631
9748,56561449,25692368
9749,56561449,20118767
9750,56561449,2175836343
9751,56561449,22203756
9752,56561449,729676086632656900
9753,56561449,1084375028
9754,56561449,5920532
9755,56561449,42670638
9756,56561449,471672239
9757,56561449,19338927
9758,56561449,137355680
9759,56561449,33672935
9760,56561449,16589206
9761,56561449,3221357514
9762,56561449,18087749
9763,56561449,75136876
9764,56561449,1462611546
9765,56561449,4808402532
9766,56561449,239765585
9767,56561449,119758732
9768,56561449,70511174
9769,56561449,844764660
9770,56561449,93003933
9771,56561449,14190948
9772,56561449,2871647092
9773,56561449,3242482380
9774,56561449,715044396
9775,56561449,2586036960
9776,56561449,19115457
9777,56561449,12628352
9778,56561449,376453771
9779,56561449,36397873
9780,56561449,23911915
9781,56561449,2263438704
9782,56561449,19832290
9783,56561449,3105440746
9784,56561449,75898792
9785,56561449,1372891688
9786,56561449,18772897
9787,56561449,75939860
9788,56561449,75541946
9789,56561449,860807042
9790,56561449,4509306615
9791,56561449,398872722
9792,56561449,38471535
9793,56561449,757832485
9794,56561449,119837703
9795,56561449,599817378
9796,56561449,72579376
9797,56561449,13850422
9798,56561449,716403427576791040
9799,56561449,82447359
9800,56561449,357606935
9801,56561449,1703616985
9802,56561449,269011522
9803,56561449,466645191
9804,56561449,918169628
9805,56561449,197496309
9806,56561449,51626263
9807,56561449,121880277
9808,56561449,14133760
9809,56561449,218276360
9810,56561449,576863961
9811,56561449,254189974
9812,56561449,3995778614
9813,56561449,3273711048
9814,56561449,245441097
9815,56561449,1568858138
9816,56561449,358545917
9817,56561449,2417586104
9818,56561449,130684893
9819,56561449,1485029462
9820,56561449,24545324
9821,56561449,1628841380
9822,56561449,478227061
9823,56561449,1480852568
9824,56561449,701188590169157633
9825,56561449,704118743056560128
9826,56561449,15159913
9827,56561449,601001021
9828,56561449,194272236
9829,56561449,5474002
9830,56561449,21035409
9831,56561449,2268344145
9832,56561449,48120914
9833,56561449,38497702
9834,56561449,16190478
9835,56561449,3558102739
9836,56561449,33804608
9837,56561449,272201846
9838,56561449,467726691
9839,56561449,245649240
9840,56561449,2957879799
9841,56561449,18643437
9842,56561449,502063909
9843,56561449,30534986
9844,56561449,3154508072
9845,56561449,1276235376
9846,56561449,2381386813
9847,56561449,4675367868
9848,56561449,502768722
9849,56561449,16228479
9850,56561449,14855994
9851,56561449,85131054
9852,56561449,31127446
9853,56561449,15931637
9854,56561449,22771961
9855,56561449,2908170952
9856,56561449,36890646
9857,56561449,234270825
9858,56561449,16336098
9859,56561449,418991627
9860,56561449,218325695
9861,56561449,244655353
9862,56561449,20975060
9863,56561449,18686907
9864,56561449,16244449
9865,56561449,17980523
9866,56561449,135249573
9867,56561449,17243582
9868,56561449,22720093
9869,56561449,531627880
9870,56561449,32282837
9871,56561449,22677397
9872,56561449,237147973
9873,56561449,59331128
9874,56561449,15893354
9875,56561449,27915028
9876,56561449,33938700
9877,56561449,75299508
9878,56561449,2314264926
9879,56561449,480138570
9880,56561449,55369810
9881,56561449,1098615836
9882,56561449,74834364
9883,56561449,19550464
9884,56561449,237465540
9885,56561449,14964429
9886,56561449,19715003
9887,56561449,374237792
9888,56561449,23245909
9889,56561449,12008602
9890,56561449,619604096
9891,56561449,19107878
9892,56561449,21612122
9893,56561449,12612432
9894,56561449,22548025
9895,56561449,18939358
9896,56561449,112441291
9897,56561449,3056746427
9898,56561449,16879936
9899,56561449,921527984
9900,56561449,4172344582
9901,56561449,46520074
9902,56561449,48565709
9903,56561449,440562342
9904,56561449,584031440
9905,56561449,17745925
9906,56561449,396704627
9907,56561449,498982321
9908,56561449,3167399598
9909,56561449,70424767
9910,56561449,168531961
9911,56561449,38021361
9912,56561449,138977055
9913,56561449,146166918
9914,56561449,1090556088
9915,56561449,401690500
9916,56561449,284728806
9917,56561449,262903683
9918,56561449,4121225056
9919,56561449,553253437
9920,56561449,200785205
9921,56561449,89005882
9922,56561449,21619519
9923,56561449,180107694
9924,56561449,18707397
9925,56561449,68756035
9926,56561449,280744987
9927,56561449,439735447
9928,56561449,293482180
9929,56561449,130594732
9930,56561449,137288990
9931,56561449,78523300
9932,56561449,625050387
9933,56561449,449056680
9934,56561449,449588356
9935,56561449,17881467
9936,56561449,121574367
9937,56561449,53210455
9938,56561449,12245632
9939,56561449,11621822
9940,56561449,218533881
9941,56561449,1390888416
9942,56561449,3586437913
9943,56561449,39344374
9944,56561449,39349894
9945,56561449,52544275
9946,56561449,52136185
9947,56561449,620571475
9948,56561449,21888595
9949,56561449,393469195
9950,56561449,299800115
9951,56561449,524990010
9952,56561449,77841951
9953,56561449,553224712
9954,56561449,33750798
9955,56561449,65691824
9956,56561449,1180379185
9957,56561449,138182116
9958,56561449,35039490
9959,56561449,2865078826
9960,56561449,21906715
9961,56561449,115557718
9962,56561449,468646961
9963,56561449,14478132
9964,56561449,50709355
9965,56561449,18089606
9966,56561449,454119389
9967,56561449,116835497
9968,56561449,18493147
9969,56561449,16930125
9970,56561449,93069110
9971,56561449,21369218
9972,56561449,16440762
9973,56561449,39758541
9974,56561449,1383097530
9975,56561449,52751069
9976,56561449,26350255
9977,56561449,3342916809
9978,56561449,62249431
9979,56561449,2224079705
9980,56561449,8883192
9981,56561449,35059712
9982,56561449,19400611
9983,56561449,2330590446
9984,56561449,2369949012
9985,56561449,2998652684
9986,56561449,3303293865
9987,56561449,49808994
9988,56561449,501500898
9989,56561449,2745442870
9990,56561449,42519612
9991,56561449,93091480
9992,56561449,278098811
9993,56561449,15745368
9994,56561449,210684204
9995,56561449,1074480192
9996,56561449,69022849
9997,56561449,15014405
9998,56561449,29458079
9999,56561449,84722671
10000,56561449,266830495
10001,56561449,20262053
10002,56561449,136402916
10003,56561449,1109685884
10004,56561449,1442458556
10005,56561449,822215679726100480
10006,56561449,1536791610
10007,56561449,486907980
10008,56561449,33908800
10009,56561449,186320027
10010,56561449,714645186
10011,56561449,123276343
10012,56561449,355190623
10013,56561449,18458358
10014,56561449,29090846
10015,56561449,118845216
10016,56561449,42822396
10017,56561449,89820928
10018,56561449,26820275
10019,56561449,14728168
10020,56561449,17118279
10021,56561449,16930489
10022,56561449,110171708
10023,56561449,2877716557
10024,56561449,702288480
10025,56561449,2617532421
10026,56561449,965585138
10027,56561449,162553630
10028,56561449,149913262
10029,56561449,15075999
10030,56561449,16193222
10031,56561449,10292132
10032,56561449,89297892
10033,56561449,22530046
10034,56561449,25429371
10035,56561449,12577632
10036,56561449,19370031
10037,56561449,48585729
10038,56561449,22516671
10039,56561449,208155240
10040,56561449,9130702
10041,56561449,38284349
10042,56561449,1605851814
10043,56561449,808840952
10044,56561449,246500501
10045,56561449,2503207382
10046,56561449,15972765
10047,56561449,2480079168
10048,56561449,430048955
10049,56561449,117983337
10050,56561449,1506845514
10051,56561449,2804163259
10052,56561449,390851382
10053,56561449,2988622900
10054,56561449,352145373
10055,56561449,51241574
10056,56561449,472532307
10057,56561449,12354832
10058,56561449,15669672
10059,56561449,21534951
10060,56561449,113047940
10061,56561449,16031927
10062,56561449,1707369648
10063,56561449,481326300
10064,56561449,16364399
10065,56561449,172414996
10066,56561449,412682869
10067,56561449,185272205
10068,56561449,170861207
10069,56561449,259001548
10070,56561449,18774567
10071,56561449,44914646
10072,56561449,27995424
10073,56561449,1903011067
10074,56561449,1408003598
10075,56561449,19834403
10076,56561449,3390731
10077,56561449,125221714
10078,56561449,25928457
10079,56561449,37006875
10080,56561449,2432723108
10081,56561449,360185259
10082,56561449,27988621
10083,56561449,361492848
10084,56561449,581999965
10085,56561449,500042487
10086,56561449,25290694
10087,56561449,142157505
10088,56561449,16303106
10089,56561449,24133242
10090,56561449,26053643
10091,56561449,238319766
10092,56561449,336116660
10093,56561449,6539592
10094,56561449,2835276183
10095,56561449,137245465
10096,56561449,342887079
10097,56561449,103666254
10098,56561449,380510779
10099,56561449,43845924
10100,56561449,402314184
10101,56561449,158769098
10102,56561449,799031060
10103,56561449,43277789
10104,56561449,13218102
10105,56561449,307478701
10106,56561449,456806128
10107,56561449,14268812
10108,56561449,57499843
10109,56561449,72430339
10110,56561449,91882544
10111,56561449,18991321
10112,56561449,34793128
10113,56561449,278778939
10114,56561449,885149478
10115,56561449,227338182
10116,56561449,1338082400
10117,56561449,300544697
10118,56561449,311205590
10119,56561449,42423915
10120,56561449,20094138
10121,56561449,15988710
10122,56561449,2462365772
10123,56561449,1133012420
10124,56561449,11134252
10125,56561449,193785644
10126,56561449,416814339
10127,56561449,11912362
10128,56561449,2652608544
10129,56561449,184136149
10130,56561449,18678924
10131,56561449,21674448
10132,56561449,50733199
10133,56561449,2640795307
10134,56561449,405004997
10135,56561449,123282802
10136,56561449,20245031
10137,56561449,11203972
10138,56561449,27689907
10139,56561449,16887628
10140,56561449,474464413
10141,56561449,2332354080
10142,56561449,11856032
10143,56561449,290317816
10144,56561449,15438913
10145,56561449,2359926157
10146,56561449,43775786
10147,56561449,550708707
10148,56561449,900164142
10149,56561449,36529101
10150,56561449,313013717
10151,56561449,455874730
10152,56561449,35474809
10153,56561449,28096105
10154,56561449,940368062
10155,56561449,451586190
10156,56561449,17800215
10157,56561449,20748745
10158,56561449,876045241
10159,56561449,462104542
10160,56561449,180209895
10161,56561449,198360865
10162,56561449,18313747
10163,56561449,2448135692
10164,56561449,2353958539
10165,56561449,22637974
10166,56561449,283264466
10167,56561449,55705976
10168,56561449,237888723
10169,56561449,42389136
10170,56561449,15212187
10171,56561449,1676841872
10172,56561449,63291287
10173,56561449,25990335
10174,56561449,20243128
10175,56561449,161280528
10176,56561449,622438281
10177,56561449,486289771
10178,56561449,21841212
10179,56561449,27886437
10180,56561449,180503626
10181,56561449,16017475
10182,56561449,2303751216
10183,56561449,18336239
10184,56561449,246481013
10185,56561449,15485441
10186,56561449,358844981
10187,56561449,2383810760
10188,56561449,334053327
10189,56561449,236026761
10190,56561449,25073877
10191,56561449,21431618
10192,56561449,144130505
10193,56561449,18956073
10194,56561449,352947624
10195,56561449,28395645
10196,56561449,17525171
10197,56561449,17446621
10198,56561449,586032653
10199,56561449,17995040
10200,56561449,2255182597
